1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,4037,0,0,4044228,4048264,237087,241123,0.0,7456
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,3994,0,0,3630532,3634525,291439,295432,0.0,7376
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,3962,0,0,3625560,3629521,296443,300404,0.0,7317
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,3893,0,0,2291114,2295006,1846645,1850537,0.0,7190
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,3887,0,0,2280573,2284459,1857192,1861078,0.0,7179
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,92.928,4935,335,12,1267314,1272241,1079647,1074720,0.0,7167
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,3859,0,0,452842,456700,834860,838718,0.0,7127
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,91.187,4936,419,12,514062,518989,1663134,1668061,0.0,7114
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,3789,0,0,2308123,2311911,1827781,1831569,0.0,6998
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,3783,0,0,2484031,2487813,3099042,3102824,0.0,6986
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,3771,0,0,2868049,2871819,2986530,2990300,0.0,6964
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,3760,0,0,4581887,4585646,3990010,3993769,0.0,6944
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,95.740,4108,175,0,701940,706047,890593,886486,0.0,6940
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,3626,0,0,660416,664041,928490,932115,0.0,6697
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,3594,0,0,3935416,3939009,113324,116917,0.0,6637
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,3594,0,0,2881704,2885297,2971757,2975350,0.0,6637
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,99.972,3577,1,0,4598944,4602520,3973136,3976712,0.0,6601
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,99.916,3560,2,1,4402459,4406017,4178558,4174999,0.0,6558
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,3549,0,0,2494998,2498546,3087587,3091135,0.0,6554
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,3530,0,0,3532275,3535804,391235,394764,0.0,6519
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,3529,0,0,668298,671826,920706,924234,0.0,6517
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,3509,0,0,4608888,4612396,3963251,3966759,0.0,6481
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,99.349,3535,19,1,3337263,3340797,3763982,3767512,0.0,6433
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,99.459,3513,19,0,3682187,3685699,3648762,3652274,0.0,6390
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,99.913,3450,1,2,675453,678901,913628,917076,0.0,6353
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,3417,0,0,4428669,4432085,4148936,4152352,0.0,6311
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,3382,0,0,2314841,2318222,1821470,1824851,0.0,6246
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,99.882,3381,4,0,4033840,4037220,3648894,3652274,0.0,6226
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,99.970,3367,1,0,4150423,4153789,129602,132968,0.0,6213
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,99.734,3381,9,0,3221874,3225254,17486,14106,0.0,6209
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,99.970,3363,1,0,3573225,3576587,350051,353413,0.0,6205
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,99.881,3369,0,1,2821979,2825343,3032999,3036367,0.0,6196
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,3350,0,0,2836575,2839924,3018429,3021778,0.0,6187
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,99.644,3374,12,0,3682326,3685699,4218049,4221422,0.0,6172
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,99.585,3374,14,0,3221881,3225254,4218049,4221422,0.0,6168
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,99.644,3374,12,0,4033847,4037220,4218049,4221422,0.0,6168
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,3323,0,0,2299192,2302514,1837178,1840500,0.0,6137
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,99.434,3356,19,0,3611580,3614935,315095,311740,0.0,6128
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,3318,0,0,2530093,2533410,3052950,3056267,0.0,6128
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,99.909,3305,3,0,4033916,4037220,4175254,4178558,0.0,6091
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,99.909,3305,3,0,4402459,4405763,3652274,3648970,0.0,6089
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,3295,0,0,683277,686571,909255,905961,0.0,6085
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,99.849,3305,5,0,3682395,3685699,4175254,4178558,0.0,6083
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,99.818,3305,6,0,3221950,3225254,4175254,4178558,0.0,6082
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,99.728,3304,9,0,3221951,3225254,4384616,4387919,0.0,6063
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,99.758,3305,8,0,4402459,4405763,4221422,4218118,0.0,6061
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,99.939,3284,2,0,2234520,2237803,1907116,1903833,0.0,6058
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,99.667,3304,11,0,805123,808426,3652274,3648971,0.0,6058
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,99.667,3304,11,0,805123,808426,4178558,4175255,0.0,6058
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,99.637,3304,12,0,805123,808426,4221422,4218119,0.0,6052
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,99.607,3304,13,0,3221951,3225254,1222622,1219319,0.0,6041
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,99.455,3305,17,1,3892640,3895944,4218119,4221422,0.0,6034
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,99.969,3266,1,0,2500380,2503645,3082500,3085765,0.0,6026
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,99.395,3305,19,1,3892640,3895944,3648971,3652274,0.0,6023
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,99.395,3305,19,1,3892640,3895944,4175255,4178558,0.0,6023
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,3166,0,0,4616094,4619259,3956378,3959543,0.0,5847
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,99.811,3180,0,1,448535,451708,839837,843016,0.0,5834
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,3144,0,0,3596146,3599289,327351,330494,0.0,5806
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,99.968,3141,1,0,4407938,4411078,4169941,4173081,0.0,5795
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,3103,0,0,2520869,2523971,3062262,3065364,0.0,5731
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,3096,0,0,648859,651954,940577,943672,0.0,5718
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,99.968,3087,1,0,4083499,4086585,198762,201848,0.0,5696
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,3012,0,0,3587064,3590075,336564,339575,0.0,5563
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,3002,0,0,2240063,2243064,1898572,1901573,0.0,5544
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,99.933,2981,2,0,2199937,2202917,1938702,1941682,0.0,5494
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,99.966,2962,0,1,4620342,4623303,3952335,3955295,0.0,5463
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,2955,0,0,2829369,2832323,3026019,3028973,0.0,5457
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,2954,0,0,2517503,2520456,3065776,3068729,0.0,5456
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,99.898,2949,3,0,2305175,2308123,1834517,1831569,0.0,5435
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,2930,0,0,2479451,2482380,3104475,3107404,0.0,5411
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,2912,0,0,556315,559226,1034521,1037432,0.0,5378
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,2867,0,0,2846801,2849667,3008683,3011549,0.0,5295
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,99.143,2918,18,3,3334317,3337234,3761033,3763943,0.0,5276
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,2842,0,0,2826525,2829366,3028976,3031817,0.0,5249
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,99.930,2841,1,1,2877283,2880122,2976907,2979747,0.0,5234
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,2804,0,0,3981365,3984168,67147,69950,0.0,5179
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,88.950,4199,393,38,466501,470643,316226,312043,0.0,5118
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,2770,0,0,711285,714054,878479,881248,0.0,5116
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,99.640,2775,10,0,386647,389421,799785,802559,0.0,5088
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,2745,0,0,536799,539543,1054196,1056940,0.0,5070
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,2701,0,0,488697,491397,1102299,1104999,0.0,4988
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,2679,0,0,2255077,2257755,1883881,1886559,0.0,4948
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,2676,0,0,4141817,4144492,138899,141574,0.0,4942
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,2675,0,0,2186551,2189225,1952391,1955065,0.0,4940
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,2673,0,0,616285,618957,973561,976233,0.0,4937
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,2669,0,0,531247,533915,1059824,1062492,0.0,4929
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,2661,0,0,2842158,2844818,3013535,3016195,0.0,4915
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,2620,0,0,651968,654587,937944,940563,0.0,4839
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,2603,0,0,722033,724635,867898,870500,0.0,4807
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,2591,0,0,499779,502369,1091327,1093917,0.0,4785
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,2591,0,0,2250183,2252773,1888863,1891453,0.0,4785
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,2581,0,0,4077236,4079816,205534,208114,0.0,4767
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,2563,0,0,3939219,3941781,110552,113114,0.0,4734
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,2560,0,0,2318379,2320938,1818754,1821313,0.0,4728
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,99.690,2579,2,6,434795,437370,854181,856756,0.0,4713
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,99.961,2545,1,0,3409630,3412174,1729124,1726580,0.0,4697
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,2535,0,0,603926,606460,986050,988584,0.0,4682
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,2535,0,0,2907638,2910172,2946889,2949423,0.0,4682
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,2517,0,0,491418,493934,1099762,1102278,0.0,4649
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,2515,0,0,2809417,2811931,3046415,3048929,0.0,4645
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,2486,0,0,4073197,4075682,209668,212153,0.0,4591
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,100.000,2472,0,0,496272,498743,1094953,1097424,0.0,4566
1348_European_Black_Death_main_chromosome_2012,NC_003143.1,87.007,4133,426,73,466604,470682,829379,825304,0.0,4554
